player_index,Age,PER,DRB%,USG%,DWS,WS,VORP,FG%,2P%,FT%,DRB,AST,PF,ALL_STAR_PROB,ALL_STAR,Player,Year
Josh Boone: 2009,-0.6371370104248775,-0.08243996407581915,0.7079877999609719,-1.1318195480895599,-0.5186850045372059,-0.455987354505488,-0.39414072984201576,1.2401709462732953,0.8657566525038483,-2.999837090862828,-0.2705926323676272,-0.7458128545173169,-0.3593405779330882,0.0,False,Josh Boone,2009
Ramon Sessions: 2011,-0.6371370104248775,1.2202354730477336,-0.5301375010324532,1.1007942883548365,-0.768484783667954,0.39386301409521657,0.017445088567651198,0.24853056097143933,-0.06915860178465179,0.737310399296687,0.12302700412344836,2.070506519755772,-0.5631561241053227,0.07,False,Ramon Sessions,2011
Nemanja Bjelica: 2016,0.07661086946029132,-0.5623730198581811,0.44641203214545955,-1.2342330268255413,-0.768484783667954,-0.4233008018669994,-0.11975018423557118,0.2805189604973048,1.4667736016893114,-0.0652984576503228,-0.2204955877233085,-0.36836798992401637,0.39320913101054666,0.0,False,Nemanja Bjelica,2016
Andrew Bynum: 2010,-1.1129689303483232,1.4944829334947973,1.0044403368185524,0.40438263295016263,1.5629798215523616,1.50520580380383,0.6348238161821517,1.9119273363164866,1.5836380084753758,0.035027649468054464,1.232318706961934,-0.4772463162490069,1.00465576952725,0.07,False,Andrew Bynum,2010
Kemba Walker: 2016,-0.39922105046315454,1.6316066637183295,-0.5475758855534872,1.5718962905403515,1.729513007639527,2.191623409212091,2.4869599990256535,-0.37524322978295355,-0.28619250010162617,0.9379626135334397,0.7814453051630657,2.0850236299324374,-0.2809499832514596,0.85,False,Kemba Walker,2016
Amir Johnson: 2010,-1.1129689303483232,0.6945945071908612,0.7777413380451089,-0.8860271991232044,-0.35215181845004045,0.4265495667337051,0.4976285433789293,2.759619923751945,2.56863800852933,-0.8093837521116131,0.35204206535461957,-0.622417418015661,1.976699143579445,0.0,False,Amir Johnson,2010
Kosta Koufos: 2015,-0.39922105046315454,0.12324563125947836,1.9461131009543973,-0.6197521544096523,0.8135804841601173,0.03431093507184142,-0.39414072984201576,0.9202869510146318,0.5318583474008122,-0.7341391717728308,0.810072187816962,-0.7022615239873207,0.2991404173925923,0.0,False,Kosta Koufos,2015
Samuel Dalembert: 2006,-0.6371370104248775,0.12324563125947836,1.8763595628702603,-1.0294060693535783,0.8968470772037,0.1323705929873074,-0.39414072984201576,1.2881535455620947,0.9492312287796054,-0.24922965403401276,1.3611396789044679,-0.7893641850473131,1.804239835279862,0.0,False,Samuel Dalembert,2006
Andrei Kirilenko: 2011,0.5524427893837371,0.6717405521536064,-0.1464930415697015,-0.2100982394657263,0.14744773981145565,0.4265495667337051,0.9092143617885965,0.2645247607343725,0.21465495755292793,0.29420342619052575,0.2518479760659822,0.4228145147042483,-0.24959374537880816,0.01,False,Andrei Kirilenko,2011
Maurice Ager: 2007,-1.1129689303483232,-2.459251287950372,-0.634767808158658,0.5887268946749291,-1.1015511558422848,-1.1424049599137494,-0.8057265482516829,-2.182587802994401,-2.790429788374394,-1.0769200377606165,-1.2295932012731567,-0.9200181766373018,-1.5979119739028207,0.0,False,Maurice Ager,2007
